Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 18:34:34, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6226 6228"
2025-09-17 18:34:35, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6251 6253"
2025-09-17 18:34:35, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6276 6278"
2025-09-17 18:34:36, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6301 6303"
2025-09-17 18:34:37, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6326 6328"
2025-09-17 18:34:37, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6351 6353"
2025-09-17 18:34:38, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6376 6378"
2025-09-17 18:34:39, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6401 6403"
2025-09-17 18:34:40, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6426 6428"
2025-09-17 18:34:40, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6451 6453"
2025-09-17 18:34:41, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6476 6478"
2025-09-17 18:34:42, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6501 6503"
2025-09-17 18:34:42, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6526 6528"
2025-09-17 18:34:43, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6551 6553"
2025-09-17 18:34:44, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6576 6578"
2025-09-17 18:34:44, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6601 6603"
2025-09-17 18:34:45, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6626 6628"
2025-09-17 18:34:46, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6651 6653"
2025-09-17 18:34:46, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6676 6678"
2025-09-17 18:34:47, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6701 6703"
2025-09-17 18:34:48, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6726 6728"
2025-09-17 18:34:48, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6751 6753"
2025-09-17 18:34:49, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6776 6778"
2025-09-17 18:34:50, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6801 6803"
2025-09-17 18:34:50, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6826 6828"
2025-09-17 18:34:51, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6850 6852"
2025-09-17 18:34:52, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6875 6877"
2025-09-17 18:34:52, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6900 6902"
2025-09-17 18:34:53, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6925 6927"
2025-09-17 18:34:54, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6950 6952"
2025-09-17 18:34:55, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6975 6977"
2025-09-17 18:34:55, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7000 7002"
2025-09-17 18:34:56, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7025 7027"
2025-09-17 18:34:57, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7050 7052"
2025-09-17 18:34:57, 5, 93.30, 126.34, 0.9228, "1690 1691 1692 7075 7077"
2025-09-17 18:34:58, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7100 7102"
2025-09-17 18:34:59, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7125 7127"
2025-09-17 18:34:59, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7150 7152"
2025-09-17 18:35:00, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7175 7177"
2025-09-17 18:35:01, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7200 7202"
2025-09-17 18:35:01, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7225 7227"
2025-09-17 18:35:02, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7250 7252"
2025-09-17 18:35:03, 5, 93.30, 126.34, 0.9228, "1690 1691 1692 7275 7277"
2025-09-17 18:35:03, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7300 7302"
2025-09-17 18:35:04, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7325 7327"
2025-09-17 18:35:05, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7350 7352"
2025-09-17 18:35:06, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7375 7377"
2025-09-17 18:35:06, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7400 7402"
2025-09-17 18:35:07, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7425 7427"
2025-09-17 18:35:08, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7451 7453"
2025-09-17 18:35:08, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7476 7478"
2025-09-17 18:35:09, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7501 7503"
2025-09-17 18:35:10, 5, 93.80, 126.34, 0.9228, "1690 1691 1692 7526 7528"
2025-09-17 18:35:10, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7551 7553"
2025-09-17 18:35:11, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7576 7578"
2025-09-17 18:35:12, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7601 7603"
2025-09-17 18:35:12, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7626 7628"
2025-09-17 18:35:13, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7651 7653"
2025-09-17 18:35:14, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7676 7678"
2025-09-17 18:35:14, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7701 7703"
2025-09-17 18:35:15, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7726 7728"
2025-09-17 18:35:16, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7751 7753"
2025-09-17 18:35:16, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7776 7778"
2025-09-17 18:35:17, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7801 7803"
2025-09-17 18:35:18, 5, 93.30, 126.34, 0.9228, "1690 1691 1692 7826 7828"
2025-09-17 18:35:18, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 7851 7853"
2025-09-17 18:35:19, 5, 93.80, 126.34, 0.9228, "1690 1691 1692 7876 7878"
2025-09-17 18:35:20, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7901 7903"
2025-09-17 18:35:21, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7925 7927"
2025-09-17 18:35:21, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7950 7952"
2025-09-17 18:35:22, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 7975 7977"
2025-09-17 18:35:23, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8000 8002"
2025-09-17 18:35:23, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8025 8027"
2025-09-17 18:35:24, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8050 8052"
2025-09-17 18:35:25, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8075 8077"
2025-09-17 18:35:25, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8100 8102"
2025-09-17 18:35:26, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8125 8127"
2025-09-17 18:35:27, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8150 8152"
2025-09-17 18:35:27, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8175 8177"
2025-09-17 18:35:28, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8200 8202"
2025-09-17 18:35:29, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8225 8227"
2025-09-17 18:35:29, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8250 8252"
2025-09-17 18:35:30, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8275 8277"
2025-09-17 18:35:31, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8300 8302"
2025-09-17 18:35:32, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8325 8327"
2025-09-17 18:35:32, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8350 8352"
2025-09-17 18:35:33, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8375 8377"
2025-09-17 18:35:34, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8400 8402"
2025-09-17 18:35:34, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8425 8427"
2025-09-17 18:35:35, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8451 8453"
2025-09-17 18:35:36, 5, 87.50, 126.34, 0.9228, "1690 1691 1692 8475 8477"
2025-09-17 18:35:36, 5, 93.80, 126.34, 0.9228, "1690 1691 1692 8500 8502"
2025-09-17 18:35:37, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8525 8527"
2025-09-17 18:35:38, 5, 93.30, 126.34, 0.9228, "1690 1691 1692 8550 8552"
2025-09-17 18:35:38, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8575 8577"
2025-09-17 18:35:39, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8600 8602"
2025-09-17 18:35:40, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8625 8627"
2025-09-17 18:35:40, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8650 8652"
2025-09-17 18:35:41, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8675 8677"
2025-09-17 18:35:42, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 8700 8702"
2025-09-17 18:35:42, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8725 8727"
2025-09-17 18:35:43, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 8750 8752"
